
146,146,-1.0,-1.0,7.0,52.0,0,0,0,0,-1.0,-1.0,80.0,104.0,-1.0,-1.0,24.0,40.0,,146,LEFT,,146,-1.0
147,147,-1.0,-1.0,-1.0,-1.0,0,0,0,0,68.0,-1.0,68.0,68.0,12.0,-1.0,12.0,28.0,,147,LEFT,,147,0.0
148,148,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,44.0,92.0,-1.0,-1.0,4.0,36.0,,148,RIGHT,,148,0.1
149,149,60.0,-1.0,73.0,-1.0,0,0,0,0,32.0,-1.0,32.0,-1.0,4.0,-1.0,4.0,-1.0,,149,DOWN,,149,0.1
150,150,68.0,68.0,-1.0,-1.0,0,0,0,0,16.0,48.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,,150,DOWN,,150,0.1
151,151,-1.0,44.0,68.0,44.0,0,0,0,0,-1.0,36.0,28.0,28.0,-1.0,4.0,4.0,4.0,,151,LEFT,,151,0.30000000000000004
152,152,-1.0,60.0,60.0,-1.0,0,0,0,0,-1.0,76.0,40.0,-1.0,-1.0,4.0,4.0,-1.0,,152,UP,,152,0.30000000000000004
153,153,32.0,64.0,-1.0,-1.0,0,0,0,0,76.0,40.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,,153,DOWN,,153,0.30000000000000004
154,154,-1.0,57.0,56.0,56.0,0,0,0,0,-1.0,28.0,28.0,28.0,-1.0,4.0,4.0,4.0,,154,UP,,154,0.30000000000000004
155,155,50.0,-1.0,-1.0,50.0,183,0,0,183,73.0,-1.0,-1.0,73.0,4.0,-1.0,-1.0,4.0,,155,DOWN,,155,0.1
156,156,-1.0,58.0,-1.0,59.0,0,167,0,167,-1.0,57.0,-1.0,57.0,-1.0,4.0,-1.0,4.0,,156,DOWN,,156,0.1
157,157,64.0,-1.0,-1.0,64.0,155,0,0,155,69.0,-1.0,-1.0,117.0,4.0,-1.0,-1.0,4.0,,157,RIGHT,,157,0.1
158,158,68.0,68.0,-1.0,68.0,131,131,0,131,93.0,93.0,-1.0,93.0,4.0,4.0,-1.0,4.0,,158,RIGHT,,158,0.0
159,159,-1.0,47.0,47.0,77.0,0,106,106,106,-1.0,68.0,68.0,116.0,-1.0,16.0,29.0,16.0,,159,LEFT,,159,0.0
160,160,-1.0,-1.0,41.0,65.0,0,0,70,70,-1.0,-1.0,80.0,104.0,-1.0,-1.0,24.0,48.0,,160,DOWN,,160,0.0
161,161,-1.0,71.0,-1.0,53.0,0,46,0,46,-1.0,128.0,-1.0,104.0,-1.0,24.0,-1.0,24.0,,161,LEFT,,161,0.0
162,162,-1.0,65.0,-1.0,59.0,0,34,0,34,-1.0,129.0,-1.0,116.0,-1.0,24.0,-1.0,24.0,,162,RIGHT,,162,0.0
163,163,-1.0,49.0,49.0,-1.0,0,10,10,0,-1.0,105.0,105.0,-1.0,-1.0,24.0,24.0,-1.0,,163,DOWN,,163,0.0
164,164,40.0,40.0,40.0,-1.0,0,0,0,0,104.0,93.0,93.0,-1.0,12.0,12.0,12.0,-1.0,,164,LEFT,,164,0.0
165,165,40.0,-1.0,40.0,44.0,0,0,0,0,68.0,-1.0,68.0,68.0,12.0,-1.0,12.0,48.0,,165,LEFT,,165,0.0
166,166,-1.0,-1.0,56.0,76.0,0,0,0,0,-1.0,-1.0,44.0,92.0,-1.0,-1.0,32.0,36.0,,166,DOWN,,166,0.0
167,167,56.0,56.0,-1.0,64.0,0,0,0,0,68.0,68.0,-1.0,116.0,16.0,16.0,-1.0,16.0,,167,RIGHT,,167,0.0
168,168,-1.0,-1.0,20.0,76.0,0,0,0,0,-1.0,-1.0,80.0,104.0,-1.0,-1.0,24.0,48.0,,168,DOWN,,168,0.0
169,169,-1.0,56.0,-1.0,56.0,0,0,0,0,-1.0,128.0,-1.0,104.0,-1.0,24.0,-1.0,24.0,,169,RIGHT,,169,0.0
170,170,-1.0,80.0,-1.0,56.0,0,0,0,0,-1.0,129.0,-1.0,116.0,-1.0,24.0,-1.0,24.0,,170,RIGHT,,170,0.0
171,171,-1.0,56.0,56.0,-1.0,0,0,0,0,-1.0,105.0,105.0,-1.0,-1.0,24.0,24.0,-1.0,,171,DOWN,,171,0.0
172,172,48.0,48.0,48.0,-1.0,0,0,0,0,104.0,93.0,93.0,-1.0,12.0,12.0,12.0,-1.0,,172,DOWN,,172,0.1
