
72,72,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,72,LEFT,,72,-1.0
73,73,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,73,DOWN,,73,-0.9
74,74,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,74,RIGHT,,74,0.0
75,75,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,75,UP,,75,0.0
76,76,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,76,RIGHT,,76,0.0
77,77,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,77,UP,,77,0.0
78,78,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,78,DOWN,,78,0.0
79,79,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,79,RIGHT,,79,0.0
80,80,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,80,DOWN,,80,0.1
81,81,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,81,DOWN,,81,0.1
82,82,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,82,UP,,82,0.1
83,83,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,83,RIGHT,,83,0.1
84,84,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,84,DOWN,,84,0.0
85,85,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,85,LEFT,,85,0.0
86,86,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,86,UP,,86,0.0
87,87,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,87,UP,,87,0.0
88,88,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,88,DOWN,,88,0.0
89,89,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,89,DOWN,,89,0.0
90,90,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,90,LEFT,,90,0.0
91,91,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,91,LEFT,,91,0.0
92,92,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,92,UP,,92,0.0
93,93,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,93,LEFT,,93,0.0
94,94,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,94,LEFT,,94,0.0
95,95,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,95,LEFT,,95,0.0
96,96,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,96,RIGHT,,96,0.0
97,97,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,97,RIGHT,,97,0.0
98,98,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,98,DOWN,,98,0.1
99,99,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,99,DOWN,,99,0.2
100,100,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,100,LEFT,,100,0.1
101,101,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,101,LEFT,,101,0.0
102,102,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,102,LEFT,,102,0.0
103,103,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,103,RIGHT,,103,0.0
104,104,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,104,LEFT,,104,0.0
105,105,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,105,UP,,105,0.0
106,106,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,106,LEFT,,106,0.0
107,107,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,107,RIGHT,,107,0.0
108,108,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,108,LEFT,,108,0.0
109,109,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,109,UP,,109,-1.0
110,110,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,110,UP,,110,-1.0
111,111,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,111,UP,,111,0.0
112,112,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,112,UP,,112,0.0
113,113,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,113,RIGHT,,113,0.0
114,114,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,114,RIGHT,,114,0.0
115,115,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,115,UP,,115,0.0
116,116,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,116,DOWN,,116,0.0
117,117,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,117,UP,,117,0.1
118,118,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,118,LEFT,,118,0.0
119,119,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,119,LEFT,,119,0.0
120,120,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,120,DOWN,,120,0.1
121,121,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,121,UP,,121,0.1
122,122,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,122,DOWN,,122,0.1
123,123,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,123,DOWN,,123,0.30000000000000004
124,124,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,124,RIGHT,,124,0.30000000000000004
125,125,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,125,DOWN,,125,0.2
126,126,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,126,UP,,126,0.2
127,127,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,127,LEFT,,127,0.2
128,128,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,128,DOWN,,128,0.30000000000000004
129,129,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,129,UP,,129,0.1
130,130,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,130,RIGHT,,130,0.0
131,131,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,131,DOWN,,131,0.0
132,132,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,132,UP,,132,0.0
133,133,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,133,UP,,133,0.0
134,134,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,134,LEFT,,134,0.0
135,135,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,135,DOWN,,135,0.0
136,136,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,136,RIGHT,,136,0.0
137,137,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,137,RIGHT,,137,0.0
138,138,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,138,DOWN,,138,0.0
139,139,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,139,LEFT,,139,0.0
140,140,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,140,UP,,140,0.0
141,141,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,141,UP,,141,0.1
142,142,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,142,RIGHT,,142,0.1
143,143,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,143,RIGHT,,143,0.1
144,144,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,144,LEFT,,144,0.1
145,145,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,145,RIGHT,,145,0.1
146,146,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,146,LEFT,,146,0.1
147,147,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,147,LEFT,,147,0.1
148,148,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,148,RIGHT,,148,0.6000000000000001
149,149,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,149,RIGHT,,149,0.6000000000000001
150,150,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,150,RIGHT,,150,0.8
151,151,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,151,LEFT,,151,0.9
152,152,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,152,DOWN,,152,0.2
153,153,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,153,LEFT,,153,0.1
154,154,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,154,UP,,154,0.0
155,155,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,155,RIGHT,,155,0.0
156,156,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,156,RIGHT,,156,0.0
157,157,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,157,RIGHT,,157,0.0
158,158,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,158,DOWN,,158,0.0
159,159,-1.0,-1.0,-1.0,-1.0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,159,RIGHT,,159,0.0
