
46,46,-1.0,-1.0,72.0,-1.0,0,-1.0,-1.0,115.0,-1.0,-1.0,-1.0,136.0,-1.0,,46,RIGHT,,46,0.0
47,47,-1.0,-1.0,64.0,-1.0,0,-1.0,-1.0,103.0,-1.0,-1.0,-1.0,96.0,-1.0,,47,RIGHT,,47,0.0
48,48,-1.0,-1.0,62.0,-1.0,0,-1.0,-1.0,103.0,-1.0,-1.0,-1.0,136.0,-1.0,,48,UP,,48,0.0
49,49,64.0,-1.0,-1.0,-1.0,0,107.0,-1.0,-1.0,-1.0,98.0,-1.0,-1.0,-1.0,,49,RIGHT,,49,0.0
50,50,70.0,-1.0,-1.0,-1.0,0,103.0,-1.0,-1.0,-1.0,29.0,-1.0,-1.0,-1.0,,50,LEFT,,50,0.0
51,51,44.0,-1.0,-1.0,-1.0,70,91.0,-1.0,-1.0,-1.0,119.0,-1.0,-1.0,-1.0,,51,DOWN,,51,0.0
52,52,43.0,-1.0,-1.0,-1.0,69,90.0,-1.0,-1.0,-1.0,118.0,-1.0,-1.0,-1.0,,52,UP,,52,0.0
53,53,77.0,-1.0,-1.0,-1.0,0,78.0,-1.0,-1.0,-1.0,78.0,-1.0,-1.0,-1.0,,53,LEFT,,53,0.0
54,54,50.0,-1.0,-1.0,-1.0,0,71.0,-1.0,-1.0,-1.0,85.0,-1.0,-1.0,-1.0,,54,DOWN,,54,0.0
55,55,64.0,-1.0,-1.0,-1.0,0,59.0,-1.0,-1.0,-1.0,83.0,-1.0,-1.0,-1.0,,55,DOWN,,55,0.0
56,56,64.0,-1.0,-1.0,-1.0,0,59.0,-1.0,-1.0,-1.0,147.0,-1.0,-1.0,-1.0,,56,LEFT,,56,0.0
